name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Ich will nicht alleine sein,YOSU,1,weiß,,"Doch will, dass das keiner weiß | Doch ich weiß, dass egal, was ich tu', ich am Ende dann doch nicht reich' | Und ich weiß, keinem außer mir geht es so | Doch will, dass das keiner weiß | Ah, ah, ah, ah (Ich würd gern so sein) (Doch ich weiß, dass egal, was ich tu')",3SsaQGKj1zvvqsQFXVTEEi
Leben überleben,NESS,1,weiß,,"Ich weiß, du findest wiedеr deinen Weg hier raus | Ich weiß ganz genau, wie sich das anfühlt | Ich weiß, du findest wieder deinen Weg hier raus | Ich weiß, du findest wieder deinen Weg hier raus",7dtoveLm1biPNEdTndXBwh
küss mich,Florentina,2,"rot, blau",,"Rosen sind rot und Veilchen sind blau | Rosen sind rot, mein Lippenstift auch | Rosen sind rot und Veilchen sind blau | Rosen sind rot, mein Lippenstift auch | Rosen sind rot und Veilchen sind blau | Rosen sind rot und Veilchen sind blau | Rosen sind rot, mein Lippenstift auch | Rosen sind rot und Veilchen sind blau | Rosen sind rot und Veilchen sind blau | Rosen sind rot und Veilchen sind blau | Rosen sind rot und Veilchen sind blau | Rosen sind rot und Veilchen sind blau | Rosen sind rot und Veilchen sind blau",6uh5BkUBKTc8XtFPRLa0dz
schönhauser feat Gustav,Zartmann,1,weiß,,"Halb vier, ich brauch' 'ne Pause, doch weiß nicht ma', wo lang | Ich weiß nicht ma', wo ich hinwill, aber hoff', ich komme an (Ey) | Ich weiß nicht ma', wo ich hinwill, aber hoff', ich komme an | Halb vier, ich brauch' 'ne Pause, doch weiß nicht ma', wo lang (Ah)",0jsnXwAKMBZ455LiT5ovGj
ein mensch,JEREMIAS,1,weiß,,"Ich weiß, es bleibt für immer, und ich werde später geh'n | Und ich komme nach, weiß nur noch nicht, wann | Und ich komme nach, weiß nur noch nicht, wann | Und ich komme nach, ich weiß nur noch nicht, wann | Und ich komme nach, weiß nur noch nicht, wann",3pDWORLJ2hgjFVjCIAm2HZ
Ruf mich nicht an,DELA,1,weiß,,"Ich weiß, du siehst das nicht, liebst mich nicht, uh | Ich weiß, du siehst das nicht, liebst mich nicht, uh | Ich weiß, du siehst das nicht, liebst mich nicht, uh | Ich weiß, du siehst das nicht, liebst mich nicht, uh",0cjkATIMUcgdyg7aXfbqqF
Zwischenphase,Jonny Mahoro,1,weiß,,"Doch ich weiß nur: Ich weiß noch nicht, was jetzt will | Doch ich weiß nur: Ich weiß noch nicht, was jetzt will",5svicODBSeMb67wuBeqW5T
loslassen,Aaron,2,"rot, weiß",,"Ich schaue hoch in den Himmel und der Himmel wird rot | Ich schau' nach oben, langsam wird der Himmel rot | Ich schaue hoch in den Himmel und der Himmel wird rot | Ich schaue hoch in den Himmel und der Himmel wird rot | Ja, ich weiß, woher ich komme, aber weiß nicht, wohin | Ja, ich weiß, woher ich komme, aber weiß nicht, wohin",684DYzMh67ioLQQ9wJAfpm
Denke mich kaputt,Sebastian Wurth,1,weiß,,"Wie gut, dass keiner weiß | Ja, wie gut, dass keiner weiß | Wie dumm, dass ich nicht weiß | Ach, wie dumm, dass ich nicht weiß",6jr9GeJlEoBzZHbcervhoA
Heimweh,Alies,1,weiß,,"Doch weiß nicht, wohin | Doch weiß nicht, wohin | Egal, an welchem Ort ich bin, ich weiß, ich bleib' nicht | Doch weiß nicht, wohin",3EKWorBKvdRrwpnMEwMHVK
Du bist anders,AnnenMayKantereit,1,weiß,,"Und ich weiß nicht, was es ist | Und ich weiß nicht, was es ist | Ich weiß nicht, was es ist und es macht mich wahnsinnig | Und ich weiß nicht, was es ist | Und ich weiß nicht, was es ist",1FuB3SlcjgU3KAyDwUwB6r
hdl,JEREMIAS,1,weiß,,"Ich werd' ein guter Mann, weiß jetzt was wichtig ist, ey | (Mhm, ah, weiß jetzt was wichtig ist, woo, mhm) | Ich werd' ein guter Mann, weiß jetzt was wichtig ist | (ja, hmh, weiß jetzt was wichtig ist, ey, woo, ja, ja) | Ich werd' ein guter Mann, weiß jetzt was wichtig ist, ja",0E3d9sHyPV6wACYP1U4UlF
Engel,Rammstein,1,weiß,,"Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein | Gott weiß, ich will kein Engel sein",5Zuboc3Cj9Ldnc8HyUnNUK
Deutschland,Rammstein,1,weiß,,"Ich (Ich weiß, ich weiß, ich weiß, ich weiß) | Ich will dich nie verlassen (Ich weiß, ich weiß, ich weiß, ich weiß)",2bPGTMB5sFfFYQ2YvSmup0
Unique,Yu,1,weiß,,"Und ich weiß, nicht weshalb | Doch ich weiß, ich darf nicht | Doch ich weiß, ich darf nicht | Doch ich weiß, ich darf nicht",5XjFrra3olQBIBa2gcZ4So
Was passiert,okdanketschüss,1,weiß,,"Und ich weiß, das hier ist einfach nur ein Tagtraum (Tagtraum) | Ja, ich weiß, es wär idiotisch, dich zu küssen | Und ja, ich weiß, ich denk' andauernd darüber nach | Doch ich weiß nicht, ob ich dich jemals frag'",4XOx9a5AiwJHnWSljK44O3
Liebesbriefe,fyne,1,weiß,,"Ich seh' weiß, unsre Welt an uns vorbei | Sind allein, weil keiner von uns besser weiß | Ich seh' weiß, unsre Welt an uns vorbei | Sind allein, weil keiner von uns besser weiß",0E4RbZN7VkxPugbvtLhiub
